date,raceCourse,raceNo,going,raceName,road,money,class,dist,plc,horseNo,horseName,awt,dhw,draw,lbw,runPos,finishTime,odds,Chinese Name,Code,English Name,Former Name,Sire,Dam,Import Type,Country Of Origin,Age,Foaling Date,Jockey,J_Win,J_2nd,J_3rd,J_4th,J_5th,Total Rides,J_Stakes Won,Trainer,T_Win,T_2nd,T_3rd,T_4th,T_5th,Total Runs,T_Stakes Won,DamRank,SireRank,JockeyRank,TrainerRank
2019-05-11 00:00:00,ST,4,GOOD,MACAU-TAIPA BRIDGE HANDICAP,TURF - "C" Course,920000,Class 4,1200M,9,4.0,ISLAND WINNER,128,1187,9,10,3 5 9,1:11.42,27,鼓浪威風 ,C088,ISLAND WINNER,----,Foxwedge,Iltizaam,PPG,AUS,3.0,2015-10-27 00:00:00,nan,nan,nan,nan,nan,nan,nan,nan,P F Yiu,8.0,7.0,11.0,9.0,7.0,414.0,42458950.0,nan,nan,nan,40.0
2019-05-11 00:00:00,ST,4,GOOD,MACAU-TAIPA BRIDGE HANDICAP,TURF - "C" Course,920000,Class 4,1200M,10,9.0,SUPER EURO STAR,117,1084,1,10-1/2,5 3 10,1:11.49,8.4,歐洲巨星 ,V313,SUPER EURO STAR,----,Compton Place,Heliograph,ISG,GB,5.0,2013-07-02 00:00:00,C Wong,9.0,8.0,9.0,9.0,6.0,145.0,14269950.0,C W Chang,4.0,4.0,9.0,6.0,7.0,356.0,16814650.0,7.0,7.0,45.0,28.0
2019-05-11 00:00:00,ST,4,GOOD,MACAU-TAIPA BRIDGE HANDICAP,TURF - "C" Course,920000,Class 4,1200M,11,8.0,NEW DYNAMIC,126,1206,12,11-3/4,6 9 11,1:11.71,324,新動感 ,C033,NEW DYNAMIC,Jorgensen,Poet's Voice,Distinctive Dane,PPG,AUS,4.0,2015-02-10 00:00:00,M Chadwick,5.0,8.0,5.0,9.0,9.0,386.0,28801650.0,P O'Sullivan,9.0,9.0,9.0,8.0,8.0,452.0,43964855.0,11.0,11.0,30.0,43.0
2019-05-11 00:00:00,ST,4,GOOD,MACAU-TAIPA BRIDGE HANDICAP,TURF - "C" Course,920000,Class 4,1200M,12,3.0,HUMBLE STEED,126,1118,6,14-3/4,9 10 12,1:12.20,212,合進駒 ,A327,HUMBLE STEED,----,Kodiac,Singitta,ISG,IRE,5.0,2014-03-26 00:00:00,M L Yeung,5.0,4.0,5.0,7.0,8.0,461.0,25206850.0,T P Yung,9.0,7.0,5.0,7.0,6.0,351.0,31432560.0,nan,nan,30.0,43.0
2019-05-11 00:00:00,ST,5,GOOD,FRIENDSHIP BRIDGE HANDICAP,TURF - "C" Course,920000,Class 4,1400M,1,3.0,ULTIMATE GLORY,132,1278,7,-,13 13 12 1,1:21.93,4.1,歡樂小子 ,S235,ULTIMATE GLORY,Ultimate Glory,Exceed And Excel,Grilse,PP,AUS,8.0,2010-11-16 00:00:00,Z Purton,21.0,17.0,10.0,9.0,7.0,635.0,181824240.0,K L Man,5.0,6.0,7.0,7.0,11.0,439.0,27281275.0,nan,6.0,54.0,30.0
2019-05-11 00:00:00,ST,5,GOOD,FRIENDSHIP BRIDGE HANDICAP,TURF - "C" Course,920000,Class 4,1400M,2,11.0,NICE KICK,119,1096,9,N,5 3 2 2,1:22.00,4,旋風腿 ,B002,NICE KICK,Anaborealis,Anacheeva,Aurora's Hot,PPG,AUS,5.0,2013-11-11 00:00:00,J Moreira,20.0,15.0,12.0,11.0,8.0,660.0,162786520.0,J Size,17.0,13.0,10.0,11.0,7.0,508.0,176441240.0,7.0,7.0,53.0,49.0
2019-05-11 00:00:00,ST,5,GOOD,FRIENDSHIP BRIDGE HANDICAP,TURF - "C" Course,920000,Class 4,1400M,3,2.0,BEAUTY LOYAL,132,1102,8,2-3/4,9 7 7 3,1:22.37,22,忠心美麗 ,B383,BEAUTY LOYAL,Call Me Loyal,Darci Brahma,Singapore Sling,PP,AUS,4.0,2014-07-09 00:00:00,nan,nan,nan,nan,nan,nan,nan,nan,A S Cruz,9.0,9.0,9.0,13.0,9.0,583.0,139304960.0,nan,6.0,nan,43.0
2019-05-11 00:00:00,ST,5,GOOD,FRIENDSHIP BRIDGE HANDICAP,TURF - "C" Course,920000,Class 4,1400M,4,9.0,GENERAL TRUMP,122,1087,2,3-3/4,6 9 6 4,1:22.53,6.2,東龍陣 ,B394,GENERAL TRUMP,General Argyll,Rothesay,Cheree's General,PPG,AUS,3.0,2015-08-30 00:00:00,U Rispoli,7.0,7.0,7.0,9.0,8.0,465.0,39452275.0,T P Yung,9.0,7.0,5.0,7.0,6.0,351.0,31432560.0,9.0,9.0,39.0,43.0
2019-05-11 00:00:00,ST,5,GOOD,FRIENDSHIP BRIDGE HANDICAP,TURF - "C" Course,920000,Class 4,1400M,5,1.0,AMAZING,133,1114,11,5,7 8 9 5,1:22.74,4.3,美妙星 ,A202,AMAZING,Grincheux,Medaglia d'Oro,Pouter,PP,AUS,5.0,2013-08-27 00:00:00,K Teetan,9.0,9.0,12.0,10.0,10.0,588.0,70099585.0,D E Ferraris,6.0,8.0,8.0,10.0,9.0,488.0,33464060.0,nan,10.0,45.0,33.0
2019-05-11 00:00:00,ST,5,GOOD,FRIENDSHIP BRIDGE HANDICAP,TURF - "C" Course,920000,Class 4,1400M,6,13.0,VITAL SPRING,118,1129,14,5,8 6 5 6,1:22.74,12,陽明秋秋 ,A057,VITAL SPRING,----,Per Incanto,Vital Choice,PPG,NZ,6.0,2012-10-26 00:00:00,C Y Ho,5.0,5.0,7.0,7.0,7.0,458.0,27797650.0,K W Lui,12.0,9.0,10.0,7.0,7.0,382.0,46833915.0,nan,7.0,30.0,46.0
2019-05-11 00:00:00,ST,5,GOOD,FRIENDSHIP BRIDGE HANDICAP,TURF - "C" Course,920000,Class 4,1400M,7,8.0,APPLAUSE,122,1070,6,6-1/4,12 10 10 7,1:22.92,57,喝采 ,A023,APPLAUSE,Count de Vega,Lope de Vega,Isola Di Capri,PP,AUS,6.0,2012-09-22 00:00:00,C Schofield,9.0,7.0,8.0,11.0,8.0,410.0,55103300.0,nan,nan,nan,nan,nan,nan,nan,nan,4.0,5.0,45.0,nan
2019-05-11 00:00:00,ST,5,GOOD,FRIENDSHIP BRIDGE HANDICAP,TURF - "C" Course,920000,Class 4,1400M,8,10.0,IRON BRAVO,121,1097,13,6-1/2,1 2 3 8,1:22.95,80,彪形鐵漢 ,C012,IRON BRAVO,Flower Bridge,Magnus,Autumn Belle,PPG,AUS,4.0,2014-09-24 00:00:00,nan,nan,nan,nan,nan,nan,nan,nan,W Y So,6.0,10.0,7.0,7.0,9.0,468.0,37629690.0,6.0,4.0,nan,33.0
2019-05-11 00:00:00,ST,5,GOOD,FRIENDSHIP BRIDGE HANDICAP,TURF - "C" Course,920000,Class 4,1400M,9,4.0,STARLIT KNIGHT,131,1091,4,6-3/4,3 1 1 9,1:22.99,34,悅目星光 ,A137,STARLIT KNIGHT,All Gee,Fath,Jeunes Knight,PP,AUS,6.0,2012-08-11 00:00:00,M L Yeung,5.0,4.0,5.0,7.0,8.0,461.0,25206850.0,Y S Tsui,8.0,9.0,8.0,8.0,8.0,523.0,44427620.0,nan,nan,30.0,40.0
2019-05-11 00:00:00,ST,5,GOOD,FRIENDSHIP BRIDGE HANDICAP,TURF - "C" Course,920000,Class 4,1400M,10,5.0,SPIRIT PATCH,123,1127,10,9,14 14 14 10,1:23.36,169,錶之精靈 ,C184,SPIRIT PATCH,----,Dundeel,Lunaspur,PPG,AUS,3.0,2015-09-11 00:00:00,T H So,2.0,6.0,10.0,6.0,10.0,52.0,2163650.0,P O'Sullivan,9.0,9.0,9.0,8.0,8.0,452.0,43964855.0,nan,nan,26.0,43.0
2019-05-11 00:00:00,ST,5,GOOD,FRIENDSHIP BRIDGE HANDICAP,TURF - "C" Course,920000,Class 4,1400M,11,12.0,FAMILY LEADER,118,1150,5,9,11 11 11 11,1:23.38,9.2,自然君子 ,C089,FAMILY LEADER,Aetheria,Makfi,Egeria,PPG,NZ,4.0,2014-08-27 00:00:00,nan,nan,nan,nan,nan,nan,nan,nan,C Fownes,7.0,8.0,8.0,9.0,9.0,522.0,47634720.0,nan,nan,nan,36.0
2019-05-11 00:00:00,ST,5,GOOD,FRIENDSHIP BRIDGE HANDICAP,TURF - "C" Course,920000,Class 4,1400M,12,14.0,KING MORTAR,112,1109,1,14-1/4,2 4 4 12,1:24.21,57,砂漿邦 ,A097,KING MORTAR,The Mob,Street Boss,Whisper Her Name,PP,AUS,5.0,2013-09-13 00:00:00,K C Ng,1.0,2.0,3.0,4.0,4.0,275.0,4990400.0,L Ho,7.0,8.0,8.0,7.0,9.0,467.0,38093795.0,nan,nan,25.0,36.0
2019-05-11 00:00:00,ST,5,GOOD,FRIENDSHIP BRIDGE HANDICAP,TURF - "C" Course,920000,Class 4,1400M,13,6.0,STRATHBARRA,125,1198,3,19,4 5 8 13,1:24.98,99,龍城銳將 ,C055,STRATHBARRA,November Man,Elusive Fort,Double Bluff,PPG,SAF,3.0,2015-09-22 00:00:00,nan,nan,nan,nan,nan,nan,nan,nan,A T Millard,12.0,8.0,10.0,10.0,8.0,291.0,47944320.0,nan,nan,nan,46.0
2019-05-11 00:00:00,ST,5,GOOD,FRIENDSHIP BRIDGE HANDICAP,TURF - "C" Course,920000,Class 4,1400M,14,7.0,BLISSFUL EIGHT,123,1200,12,22-3/4,10 12 13 14,1:25.55,166,大灣駒 ,C018,BLISSFUL EIGHT,----,Snitzel,Lovemelikearock,PPG,AUS,3.0,2015-12-08 00:00:00,M Chadwick,5.0,8.0,5.0,9.0,9.0,386.0,28801650.0,J Moore,7.0,8.0,7.0,9.0,9.0,498.0,96764400.0,12.0,12.0,30.0,36.0
2019-05-11 00:00:00,ST,5,GOOD,FRIENDSHIP BRIDGE HANDICAP,TURF - "C" Course,920000,Class 4,1400M,WV,nan,HINYUEN SWIFTNESS,127,---,---,---,---,---,---,軒轅齊飛 ,V250,HINYUEN SWIFTNESS,One For One,Duke Of Marmalade,Stolen Girlfriend,PP,AUS,6.0,2012-10-21 00:00:00,W L Ho,14.0,14.0,0.0,14.0,0.0,7.0,1087700.0,C H Yip,7.0,7.0,8.0,8.0,8.0,535.0,41333450.0,nan,nan,50.0,36.0
2019-05-11 00:00:00,ST,6,GOOD,MACAU-TAIPA BRIDGE HANDICAP,TURF - "C" Course,920000,Class 4,1200M,1,7.0,BEAUTY APPLAUSE,127,1098,3,-,1 1 1,1:09.79,1.5,美麗掌聲 ,C228,BEAUTY APPLAUSE,Warwick,Stratum,Easy Step,PPG,AUS,3.0,2015-09-18 00:00:00,J Moreira,20.0,15.0,12.0,11.0,8.0,660.0,162786520.0,J Size,17.0,13.0,10.0,11.0,7.0,508.0,176441240.0,nan,nan,53.0,49.0
2019-05-11 00:00:00,ST,6,GOOD,MACAU-TAIPA BRIDGE HANDICAP,TURF - "C" Course,920000,Class 4,1200M,2,6.0,SPEEDY DRAGON,129,1075,9,1/2,4 4 2,1:09.87,13,龍鳳情祥 ,B185,SPEEDY DRAGON,Number One Ceed,Exceed And Excel,Innovation Girl,PPG,AUS,4.0,2014-10-15 00:00:00,C Y Ho,5.0,5.0,7.0,7.0,7.0,458.0,27797650.0,D J Hall,5.0,10.0,8.0,8.0,7.0,386.0,29685140.0,11.0,6.0,30.0,30.0
2019-05-11 00:00:00,ST,6,GOOD,MACAU-TAIPA BRIDGE HANDICAP,TURF - "C" Course,920000,Class 4,1200M,3,5.0,FRESH POWER,129,1021,4,1-1/4,7 9 3,1:10.01,19,清新動力 ,B067,FRESH POWER,Air Fresh,Makfi,Bannisters,PPG,NZ,5.0,2013-10-14 00:00:00,nan,nan,nan,nan,nan,nan,nan,nan,Y S Tsui,8.0,9.0,8.0,8.0,8.0,523.0,44427620.0,nan,nan,nan,40.0
2019-05-11 00:00:00,ST,6,GOOD,MACAU-TAIPA BRIDGE HANDICAP,TURF - "C" Course,920000,Class 4,1200M,4,3.0,EPTIMUM,128,1118,10,1-3/4,2 2 4,1:10.09,33,愛添滿 ,B305,EPTIMUM,Eptimum,Snitzel,Paramount,PP,AUS,4.0,2014-09-18 00:00:00,T H So,2.0,6.0,10.0,6.0,10.0,52.0,2163650.0,L Ho,7.0,8.0,8.0,7.0,9.0,467.0,38093795.0,nan,12.0,26.0,36.0
2019-05-11 00:00:00,ST,6,GOOD,MACAU-TAIPA BRIDGE HANDICAP,TURF - "C" Course,920000,Class 4,1200M,5,1.0,VOYAGE STAR,131,1195,2,1-3/4,3 3 5,1:10.09,8.8,遨遊之星 ,C098,VOYAGE STAR,----,Guillotine,Next Century,PPG,NZ,3.0,2015-11-21 00:00:00,M L Yeung,5.0,4.0,5.0,7.0,8.0,461.0,25206850.0,T P Yung,9.0,7.0,5.0,7.0,6.0,351.0,31432560.0,nan,10.0,30.0,43.0
2019-05-11 00:00:00,ST,6,GOOD,MACAU-TAIPA BRIDGE HANDICAP,TURF - "C" Course,920000,Class 4,1200M,6,2.0,DIAMOND DRAGON,130,1108,8,2-3/4,6 6 6,1:10.24,35,鑽飾飛龍 ,V002,DIAMOND DRAGON,Diamond Dragon,Not A Single Doubt,Umatilly,PP,AUS,7.0,2011-11-14 00:00:00,W L Ho,14.0,14.0,0.0,14.0,0.0,7.0,1087700.0,K W Lui,12.0,9.0,10.0,7.0,7.0,382.0,46833915.0,nan,10.0,50.0,46.0
2019-05-11 00:00:00,ST,6,GOOD,MACAU-TAIPA BRIDGE HANDICAP,TURF - "C" Course,920000,Class 4,1200M,7,10.0,SUNSHINE WARRIOR,127,1156,6,3-1/4,9 8 7,1:10.32,11,熱血鬥士 ,C360,SUNSHINE WARRIOR,----,Pierro,Keep The Peace,PPG,AUS,4.0,2014-09-25 00:00:00,K Teetan,9.0,9.0,12.0,10.0,10.0,588.0,70099585.0,A S Cruz,9.0,9.0,9.0,13.0,9.0,583.0,139304960.0,nan,5.0,45.0,43.0
2019-05-11 00:00:00,ST,6,GOOD,MACAU-TAIPA BRIDGE HANDICAP,TURF - "C" Course,920000,Class 4,1200M,8,4.0,SUPER EIGHTEEN,130,1253,11,4-1/4,10 10 8,1:10.49,23,惜多福 ,A323,SUPER EIGHTEEN,----,Casamento,Three Times,ISG,IRE,5.0,2014-01-04 00:00:00,nan,nan,nan,nan,nan,nan,nan,nan,A T Millard,12.0,8.0,10.0,10.0,8.0,291.0,47944320.0,nan,nan,nan,46.0
2019-05-11 00:00:00,ST,6,GOOD,MACAU-TAIPA BRIDGE HANDICAP,TURF - "C" Course,920000,Class 4,1200M,9,9.0,SNORLAX,127,1069,12,6-3/4,12 12 9,1:10.87,188,卡比獸 ,C349,SNORLAX,----,Alamosa,Creil,PPG,NZ,4.0,2014-09-14 00:00:00,U Rispoli,7.0,7.0,7.0,9.0,8.0,465.0,39452275.0,D E Ferraris,6.0,8.0,8.0,10.0,9.0,488.0,33464060.0,nan,6.0,39.0,33.0
2019-05-11 00:00:00,ST,6,GOOD,MACAU-TAIPA BRIDGE HANDICAP,TURF - "C" Course,920000,Class 4,1200M,10,12.0,LITTLE ISLAND,118,1042,7,7,11 11 10,1:10.90,206,小島怡情 ,T390,LITTLE ISLAND,Midnitemagicman,Tavistock,Keep Alight,PP,NZ,8.0,2011-04-10 00:00:00,nan,nan,nan,nan,nan,nan,nan,nan,K L Man,5.0,6.0,7.0,7.0,11.0,439.0,27281275.0,nan,11.0,nan,30.0
2019-05-11 00:00:00,ST,6,GOOD,MACAU-TAIPA BRIDGE HANDICAP,TURF - "C" Course,920000,Class 4,1200M,11,8.0,DIVINE POWER,127,1082,1,10,8 7 11,1:11.37,333,好醒神 ,C175,DIVINE POWER,----,Sebring,Sharp Secretary,PPG,AUS,4.0,2015-01-11 00:00:00,nan,nan,nan,nan,nan,nan,nan,nan,P F Yiu,8.0,7.0,11.0,9.0,7.0,414.0,42458950.0,nan,6.0,nan,40.0
2019-05-11 00:00:00,ST,6,GOOD,MACAU-TAIPA BRIDGE HANDICAP,TURF - "C" Course,920000,Class 4,1200M,12,11.0,JIMSON THE DRAGON,123,1010,5,11,5 5 12,1:11.54,9.4,漸信龍駒 ,C017,JIMSON THE DRAGON,Ignis,Smart Missile,Pyrography,PPG,AUS,4.0,2014-08-17 00:00:00,Z Purton,21.0,17.0,10.0,9.0,7.0,635.0,181824240.0,C H Yip,7.0,7.0,8.0,8.0,8.0,535.0,41333450.0,9.0,6.0,54.0,36.0
2019-05-11 00:00:00,ST,7,GOOD,THE HONG KONG MACAU TROPHY (HANDICAP),TURF - "C" Course,2625000,Class 1,1400M,1,8.0,GOOD STANDING,124,1258,5,-,2 4 3 1,1:20.79,2.4,信心保證 ,B105,GOOD STANDING,Good Standing,Artie Schiller,Elahi,PP,AUS,6.0,2013-05-10 00:00:00,Z Purton,21.0,17.0,10.0,9.0,7.0,635.0,181824240.0,J Moore,7.0,8.0,7.0,9.0,9.0,498.0,96764400.0,nan,nan,54.0,36.0
2019-05-11 00:00:00,ST,7,GOOD,THE HONG KONG MACAU TROPHY (HANDICAP),TURF - "C" Course,2625000,Class 1,1400M,2,5.0,MISSION TYCOON,127,1258,11,2-1/4,1 2 2 2,1:21.14,5,妙算達人 ,B224,MISSION TYCOON,Mission Tycoon,Written Tycoon,Lakemba Gold,PP,AUS,4.0,2014-10-14 00:00:00,J Moreira,20.0,15.0,12.0,11.0,8.0,660.0,162786520.0,F C Lor,15.0,11.0,11.0,9.0,8.0,432.0,62296860.0,nan,2.0,53.0,48.0
2019-05-11 00:00:00,ST,7,GOOD,THE HONG KONG MACAU TROPHY (HANDICAP),TURF - "C" Course,2625000,Class 1,1400M,3,11.0,LEAN PERFECTION,117,1159,1,3-1/2,4 3 4 3,1:21.33,8,精益求精 ,B040,LEAN PERFECTION,----,Sebring,Suzy Rocks,PPG,AUS,4.0,2014-09-24 00:00:00,nan,nan,nan,nan,nan,nan,nan,nan,C H Yip,7.0,7.0,8.0,8.0,8.0,535.0,41333450.0,nan,6.0,nan,36.0
2019-05-11 00:00:00,ST,7,GOOD,THE HONG KONG MACAU TROPHY (HANDICAP),TURF - "C" Course,2625000,Class 1,1400M,4,9.0,PEARL GREEN,122,1164,9,4-1/2,7 8 7 4,1:21.50,86,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2019-05-11 00:00:00,ST,7,GOOD,THE HONG KONG MACAU TROPHY (HANDICAP),TURF - "C" Course,2625000,Class 1,1400M,5,4.0,BORN IN CHINA,130,1091,3,5,5 5 5 5,1:21.58,60,軍歌 ,T103,BORN IN CHINA,Born In Bombay,Shamardal,Pearl Dance,PP,GB,7.0,2011-05-28 00:00:00,M L Yeung,5.0,4.0,5.0,7.0,8.0,461.0,25206850.0,K W Lui,12.0,9.0,10.0,7.0,7.0,382.0,46833915.0,nan,4.0,30.0,46.0
2019-05-11 00:00:00,ST,7,GOOD,THE HONG KONG MACAU TROPHY (HANDICAP),TURF - "C" Course,2625000,Class 1,1400M,6,7.0,ENCOURAGING,125,1040,7,5-1/4,3 1 1 6,1:21.61,8.7,安騏 ,B109,ENCOURAGING,France,Redoute's Choice,Miss Marielle,PP,AUS,5.0,2013-08-24 00:00:00,C Y Ho,5.0,5.0,7.0,7.0,7.0,458.0,27797650.0,J Moore,7.0,8.0,7.0,9.0,9.0,498.0,96764400.0,nan,9.0,30.0,36.0
2019-05-11 00:00:00,ST,7,GOOD,THE HONG KONG MACAU TROPHY (HANDICAP),TURF - "C" Course,2625000,Class 1,1400M,7,12.0,SUPERICH,117,1121,12,5-1/2,14 13 10 7,1:21.67,7.1,好運多贏 ,B257,SUPERICH,----,Red Giant,Daly Charm,PPG,NZ,4.0,2014-09-16 00:00:00,U Rispoli,7.0,7.0,7.0,9.0,8.0,465.0,39452275.0,F C Lor,15.0,11.0,11.0,9.0,8.0,432.0,62296860.0,nan,6.0,39.0,48.0
2019-05-11 00:00:00,ST,7,GOOD,THE HONG KONG MACAU TROPHY (HANDICAP),TURF - "C" Course,2625000,Class 1,1400M,8,1.0,JOLLY BANNER,133,1049,14,6-1/4,8 7 6 8,1:21.80,47,旌暉 ,V077,JOLLY BANNER,Wonder Kid,Lonhro,Valkyrie Diva,PP,AUS,7.0,2011-09-29 00:00:00,M F Poon,8.0,8.0,11.0,9.0,10.0,454.0,43238600.0,P F Yiu,8.0,7.0,11.0,9.0,7.0,414.0,42458950.0,nan,4.0,42.0,40.0
2019-05-11 00:00:00,ST,7,GOOD,THE HONG KONG MACAU TROPHY (HANDICAP),TURF - "C" Course,2625000,Class 1,1400M,9,6.0,MORETHANLUCKY,127,1194,10,7,9 9 9 9,1:21.90,10,紅衣優駿 ,A039,MORETHANLUCKY,Morethanlucky,Per Incanto,Viking Angel,PP,NZ,5.0,2013-12-10 00:00:00,K Teetan,9.0,9.0,12.0,10.0,10.0,588.0,70099585.0,F C Lor,15.0,11.0,11.0,9.0,8.0,432.0,62296860.0,nan,7.0,45.0,48.0
2019-05-11 00:00:00,ST,7,GOOD,THE HONG KONG MACAU TROPHY (HANDICAP),TURF - "C" Course,2625000,Class 1,1400M,10,10.0,WORLD RECORD,118,1116,8,8-3/4,12 12 12 10,1:22.20,17,世界紀錄 ,V040,WORLD RECORD,----,Savabeel,Run Brony Run,PPG,NZ,6.0,2012-10-11 00:00:00,nan,nan,nan,nan,nan,nan,nan,nan,A T Millard,12.0,8.0,10.0,10.0,8.0,291.0,47944320.0,nan,8.0,nan,46.0
2019-05-11 00:00:00,ST,7,GOOD,THE HONG KONG MACAU TROPHY (HANDICAP),TURF - "C" Course,2625000,Class 1,1400M,11,2.0,THE ALFONSO,132,1162,13,9-1/4,13 14 14 11,1:22.28,187,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,W L Ho,14.0,14.0,0.0,14.0,0.0,7.0,1087700.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,50.0,nan
2019-05-11 00:00:00,ST,7,GOOD,THE HONG KONG MACAU TROPHY (HANDICAP),TURF - "C" Course,2625000,Class 1,1400M,12,14.0,DUKE DA VEGA,115,1045,6,12-1/2,11 11 11 12,1:22.79,312,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,W Smith,0.0,0.0,0.0,0.0,0.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.0,nan
2019-05-11 00:00:00,ST,7,GOOD,THE HONG KONG MACAU TROPHY (HANDICAP),TURF - "C" Course,2625000,Class 1,1400M,13,3.0,MISTER KAOPU,131,1145,4,13,6 6 8 13,1:22.88,140,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,R Maia,0.0,14.0,14.0,14.0,0.0,7.0,442200.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.0,nan
2019-05-11 00:00:00,ST,7,GOOD,THE HONG KONG MACAU TROPHY (HANDICAP),TURF - "C" Course,2625000,Class 1,1400M,14,13.0,WICHITA LINESMAN,114,1039,2,15-1/4,10 10 13 14,1:23.22,427,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2019-05-11 00:00:00,ST,8,GOOD,TAIPA HANDICAP,TURF - "C" Course,1380000,Class 3,1200M,1,1.0,TEAM SPIRIT,132,1183,12,-,1 1 1,1:09.24,12,團結精神 ,B230,TEAM SPIRIT,Doctor Gillies,Strategic,Forget Ima Lady,PPG,AUS,4.0,2014-09-26 00:00:00,C Schofield,9.0,7.0,8.0,11.0,8.0,410.0,55103300.0,W Y So,6.0,10.0,7.0,7.0,9.0,468.0,37629690.0,nan,nan,45.0,33.0
2019-05-11 00:00:00,ST,8,GOOD,TAIPA HANDICAP,TURF - "C" Course,1380000,Class 3,1200M,2,11.0,CHARIZARD,120,1006,8,1/2,7 6 2,1:09.32,5.8,噴火龍 ,B463,CHARIZARD,Charizard,Onemorenomore,Whatsaname,PPG,AUS,4.0,2014-08-29 00:00:00,K Teetan,9.0,9.0,12.0,10.0,10.0,588.0,70099585.0,D E Ferraris,6.0,8.0,8.0,10.0,9.0,488.0,33464060.0,nan,nan,45.0,33.0
2019-05-11 00:00:00,ST,8,GOOD,TAIPA HANDICAP,TURF - "C" Course,1380000,Class 3,1200M,3,9.0,AEROHAPPINESS,121,1254,10,1/2,11 4 3,1:09.33,8.5,友瑩囍 ,B249,AEROHAPPINESS,Marco The Smuck,Zacinto,In The Mood,PPG,NZ,4.0,2014-09-29 00:00:00,J Moreira,20.0,15.0,12.0,11.0,8.0,660.0,162786520.0,J Size,17.0,13.0,10.0,11.0,7.0,508.0,176441240.0,nan,nan,53.0,49.0
2019-05-11 00:00:00,ST,8,GOOD,TAIPA HANDICAP,TURF - "C" Course,1380000,Class 3,1200M,4,10.0,CALIFORNIA GUNGHO,120,1113,9,1-3/4,3 3 4,1:09.53,12,加州更好 ,B204,CALIFORNIA GUNGHO,Less Pire,Shakespearean,Less Crazy,PP,FR,3.0,2015-08-03 00:00:00,C Y Ho,5.0,5.0,7.0,7.0,7.0,458.0,27797650.0,A S Cruz,9.0,9.0,9.0,13.0,9.0,583.0,139304960.0,nan,nan,30.0,43.0
2019-05-11 00:00:00,ST,8,GOOD,TAIPA HANDICAP,TURF - "C" Course,1380000,Class 3,1200M,5,8.0,FIRST RESPONDER,122,1132,5,2,5 5 5,1:09.58,3.8,會長之星 ,C205,FIRST RESPONDER,Carbon Fibre,Helmet,Capote West,PP,IRE,3.0,2016-03-14 00:00:00,nan,nan,nan,nan,nan,nan,nan,nan,J Moore,7.0,8.0,7.0,9.0,9.0,498.0,96764400.0,nan,3.0,nan,36.0
2019-05-11 00:00:00,ST,8,GOOD,TAIPA HANDICAP,TURF - "C" Course,1380000,Class 3,1200M,6,2.0,UTOPIA LIFE,130,1122,11,4-1/2,2 2 6,1:09.96,9.2,夢幻人生 ,C166,UTOPIA LIFE,Wicked Ways,Wicked Style,Camphor,PP,AUS,3.0,2015-10-26 00:00:00,Z Purton,21.0,17.0,10.0,9.0,7.0,635.0,181824240.0,K L Man,5.0,6.0,7.0,7.0,11.0,439.0,27281275.0,nan,nan,54.0,30.0
2019-05-11 00:00:00,ST,8,GOOD,TAIPA HANDICAP,TURF - "C" Course,1380000,Class 3,1200M,7,7.0,NORDIC WARRIOR,124,1082,3,6-1/4,4 7 7,1:10.25,6.1,雪戰神駒 ,B371,NORDIC WARRIOR,----,Dutch Art,Girl Power,ISG,IRE,4.0,2015-03-22 00:00:00,M Chadwick,5.0,8.0,5.0,9.0,9.0,386.0,28801650.0,R Gibson,8.0,7.0,11.0,7.0,9.0,332.0,30533370.0,1.0,1.0,30.0,40.0
2019-05-11 00:00:00,ST,8,GOOD,TAIPA HANDICAP,TURF - "C" Course,1380000,Class 3,1200M,8,6.0,UNIQUE TREASURE,126,1101,1,7-1/2,8 9 8,1:10.43,104,鎮山寶 ,C141,UNIQUE TREASURE,Nearest Green,Exceed And Excel,Aria Di Festa,PP,GB,3.0,2015-11-03 00:00:00,U Rispoli,7.0,7.0,7.0,9.0,8.0,465.0,39452275.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.0,39.0,nan
2019-05-11 00:00:00,ST,8,GOOD,TAIPA HANDICAP,TURF - "C" Course,1380000,Class 3,1200M,9,5.0,SHARP STYLE,127,1118,2,7-1/2,9 10 9,1:10.43,21,家家發 ,C200,SHARP STYLE,Sharp Style,Style Vendome,Sloane de Borepair,PP,FR,3.0,2015-07-04 00:00:00,nan,nan,nan,nan,nan,nan,nan,nan,A T Millard,12.0,8.0,10.0,10.0,8.0,291.0,47944320.0,nan,nan,nan,46.0
